guha	to fetch (fire)
gulikuurrra	Remove a spell
omutima	Pick up courage. -., barren
gumirirwa	Jr.,, constipation
gunguru	Utter, slander about
ente	Borrow and pay back calf etc
omubwato	Go aboard, embark
omusango	Become guilty of a fault, incur a judgement
kihoire	It is finished
haaba	Take for granted
haahaara	Run away in fright, lose heart.
haabiriza	Praise, extol
haahura	Rub smooth, polish
habiri	In two
omumutima	Grow wise, sensible, comprehend
habumoso	Left hand side. Mouthful, to the brim.
hadadika	Clamor, force something against one's will.
hagamara	Colossal., frighten away, drive away by ill tremetol
hagatl	In the middle, center
haiguru	Up above., near, close
haingi	In many places
enjoki	A good question can draw out their real opinion.
hama	Deep, take root
hamaituka	Start, be taken by surprise
hamanga	Grope, feel about in the dark. Ham
hambaatira	Cling to
hambura	Run off with
hamu	in one place, together
hamusago	on, upon the pillow or at the pillow side
handama	Stretch out hand to take (when silting or kneeling)
handi	elsewhere. To write, enroll
bangya	= forge, to be double tongued
hansi	on the ground, below
banyuma	afterwards, presently, finally
akaija	He/she came after his/her brother/sister
hara	far away
haswa	Have pain in the side(pneumonia)
omugongo	Start monthly periods (girl), first menstruation
berikopita	Cl.9a,,owl. Zaaherikopita)
besa	, to backbite. Threaten
hilmiikwa	· to be about to cry, look angry,, fresh beer
biirwa	{pf. -hiiriirwe)
binga	Exchange, barter
ekifuba	Be ful-chested
hoibwa	Of hwa
hoisa	Lo go dry (cow)
hongoijora	Dig over lightly
hongomeerra	Foreg, look vacant
boora	Enzigu, take revenge (by killing)
hotora	Twist, mingle
omutima	Be forgetful, delicious
hulliriza	Listen carefully
To bear many children	hundukuuliire
omutwe	Shake the head
huninikaka	to hypnotize
hururwa	Severe body pain
hururwa	Be in Agony
huruutura	Strip off, pull undo
huunuuka	Make a grunt of denial or anger
ekigwo	Burled down
hweza	See clearly
hwezeka	Seen, viewed,visible
hwilhwil	Expressing extent of pain caused by abscess
hwihwi	A person with harelip
hwita	Grow old and feeble
hwitira	Severe pain caused by abscess
hebimata	Be alarmed, agitated, on tenterhooks
hyoka	Sprained, dislocated
hyongya	Steer, punt
hyora	Sharpen, whet, grind (teeth)
paapaata	Feel with the hands, grope about
paatiika	Patch, hence to accuse falsely
pakasa	Work for wages
pakuka	Flicker, palpitate, walk very fast
pamba	Cotton, cotton wool
papamuka	Flap wings, flutter
peregecu	Very dry parched place, desert
pima	Measure, weigh
pipira	Shake, shiver
pipiza	Make shiver. Tremble.
poositoofiisi	Post office
poso	Maize flour
puku	unaware, suddenly unexpectedly
puresa	Blood pressure
yogoora	Disperse, melt a way (crowd)
yungayunga	Collect false evidence
ebigambo	That girl had false evidence
okusesira ebirimwa amaizi goruseke	Irrigation
ebifu by'ebimera	Compost
kutunda aheru yihanga	Export
ekitebe ky'abalimi	Cooperative
ebitakuli	Sweet potato
kutunda /kuguza	Sell
aba	Who, of, these, for
abaanyu	Someone's relatives
abagomborozi	Sub county chiefs
abamasaza	County chiefs
abatongole	Sub-parish chiefs
abemiruka	Parish chiefs
agutamba	He who relieves distress
aheeru	out, outside
abonaaho	Immediately, at once
ahonaaho	At that very moment
ahanyima	Indicating sequence of events
akagirita	Razor blade,shaving blade
obugirita	Razor blade,shaving blades
akagobo	Win in a game
obugoba	Win in a games
ekyeeya	A type of swamp
ebyeeya	Type of swamps
akabwegura	A small caterpillar
ebibwegura	Small caterpillars
akahooho	Nice scent
obuhoho	Nice scents
akababagazi	Initial stage of flowering
obubabagazi	Initial stage of flowerings
akahuna	Silence due to suprise
obuhuna	Silence due to suprises
omunya	Small lizard-like animal
eminya	Small lizard-like animals
akabubi	Hymen: vagina membrane
emibibi	Hymen: vagina membranes
akaimeeme	End of breastbone
obwimeeme	End of breastbones
akaburyo	Hillock: small hill
obuburyo	Hillock: small hills
akacancabari	Rags:an old torn cloth
obucancabari	Rags:an old torn cloths
akasengijo	A sieve
ekitengo	A very old cloth
ebitengo	Very old cloths
ekihuguhugu	Bat: a flying mammal
ebihuguhugu	Bat: a flying mammals
kihinguraniza	Something done excessively
bihinguraniza	Something done excessivelies
akadebe	Pail or bucket
edebe	Pail or buckets
akafunjo	Cyperus papyrus
ebifunjo	Cyperus papyruses
akagoroda	Bungle: a bracelet
obugoroda	Bungle: a bracelets
akagwe	Calamity: unexpected bad situation
obugwe	Calamity: unexpected bad situations
akagenda-kahiire	. A brownish grasshopper
obugenda-buhiire	. A brownish grasshoppers
empaka	Competetion for something
empaka	Competetion for somethings
akahoiho	A small moth
obuhoiho	Small moths
akahuna	A state of confusion
obuhuna	State of confusions
akahungabeebe	A small flying termite
obuhangabeebe	Small flying termites
akajugo	A pen cover
obujugo	Pen covers
akajunde	Stench: an unpleasant smell
obujunde	Stench: an unpleasant smells
akakiro	A small hillock
obukiro	Small hillocks
akajabago	A muddy area
obujabago	Muddy areas
akanuriirizi	Sweet taste
obunuriirizi	Sweet tastes
akajabirro	Over excitement
obujabirro	Over excitements
akajaiko	Passion for roaming
obujaiko	Passion for roamings
akajangu	Small or beautiful cat
obujangu	Small or beautiful cats
akanyamukara	Nut grass
obunyamukara	Nut grasses
akajanja	Superficial behaviour
orujanja	Superficial behaviours
akanyamukira	Dung maggot
ombunyamukira	Dung maggots
akanyamuniini	A fresh fried grasshopper
obunyamukara	Fresh fried grasshoppers
aktindinda	Small snail
obutindinda	Small snails
akanyamurera	Flute: a musical instrument
obunyamurere	Flute: a musical instruments
kujokoza	Continuous disturbance or provocation
kujokoza	Continuous disturbance or provocations
akanyuunyarume	Shrub eaten by goats
obunyuunyarume	Shrub eaten by goatses
akanywanisa	: hyphen
obunywanisa	: hyphens
akanywero	:a very tight cloth
obunyero	:a very tight cloths
akaradaari	:mustard seed
obukaradaari	:mustard seeds
akaragwa	:inherited trait
oburagwa	:inherited traits
akarande	:inherited character or trait
oburandaine	:inherited character or traits
akarebure	:a slunderous utterance
oburebure	:a slunderous utterances
akasirimuko	: a steep slope
obusirimuko	: a steep slopes
kwaka	:lust for sex
kwaka	:lust for sexes
akatiko	:peer pressure
obutiko	:peer pressures
akarungi	:something good, or beautiful
ebirungi	:something good, or beautifuls
akarwariro	:a clinic
oburwaro	:a clinics
akashuumo	:.a steep slope
akakokomoko	:.a steep slopes
akatima	:valve for a tyre
obutima	:valve for a tyres
akasisira	:a small hut
obusisira	:a small huts
akasirimuko	:a sloppy place
obusirimuko	:a sloppy places
akasirimuko	Slope, descent
obusirimuko	Slope, descents
akaveera	:plastic sheeting
obuvera	:plastic sheetings
allah	:God in Islamic religion
amaarwa	:beer: an alcoholic drink
amadaraka	:being stylish
amafaranga	:Rwandese currency
makune	: hospitable people
obutabaijuko	:conflicts, intrigues, etc
ebisoko	:first leaves of beans
ebikarakate	Ish scales
esande	Undiluted banana juice.)
amakuute	Neighbouring countries)
amakwenkwe	A hearty laugh
amamera	Germinated plants
enyugunyu	Pelvic bones
ekitungutana	Sweating profusely
amasa	Nothing, emptiness
ebisansa	.dry banana leaves
amasanyarazi	. Electricity
amasobe	. A cat's dung
ebisodo	Bird's droppings
amasununu	Fresh milk
entangatangano	A road junction
amatembero	Steps, or staircases
amatone	Dots or spots
kunihira	Expectancy, suspense, uncertaint
abarongo	Identical twins
amazina	Dancing styles
nangwa	No: a negative response
kasisira	Small hut
obusisira	Small huts
obukekeyo/ obusenginjo	Sieves
karandaranda	A creeping plant
kurandaranda	Creeping plants
akalebule	A careless talk
obulebule	Careless talks
akalebulebu	Difficult times
obulebule	Difficult timeses
akaleecu	Some peace
obuleecu	Some peaces
akaregete	Small packet
oburegete	Small packets
akalenge	Thin leg
obulenge	Thin legs
akameeza	Stool,lockable desk
obumeza	Stool,lockable desks
akamogo	A mark,a scar
obumogo	Mark,a scars
akanenero	A chick-bone
akaniini	Finely ground millet flour
obuniini	Finely ground millet flours
akanyamuryaine	Tumult, uproar
obunyamuryaine	Tumult, uproars
akanyuunyambuzi	Yellow oxalis
obunyuunyambuzi	Yellow oxalises
kondomu	Small ball, condom
kuondomu	Small ball, condoms
ekisirani	Misfortune curse grumbling
akaronkoronko	Trait of weakness
oburonkoronko	Trait of weaknesses
akarorwaho	Sign, symbol
oburorwaho	Sign, symbols
akarumanfuuzi	Tiny biting fly
oburumanfuuzi	Tiny biting flies
akahumuza	A comma
akasarre	Danger, difficulty
obusarre	Danger, difficulties
akasasamaro	Greatcommotion, confusion
obusasamaro	Greatcommotion, confusions
omwirima	Complete darkness
omwirima	Complete darknesses
akasiisira	Make shift hut
obusiisira	Make shift huts
akasolya	Tip of a roof
obusolya	Tip of a roofs
akasonga	Tip of something
obusonga	Tip of somethings
akasoono	Enticement, persuasion
obusoono	Enticement, persuasions
akasoonooki	Morning sunshine
obusoonooki	Morning sunshines
akasumi	Time, season
obusumi	Time, seasons
akasungu	A straw of grass
obusungu	Straw of grasses
akaswa	Small anthill
obuswa	Small anthills
akataama	Small sheep
obutaama	Small sheeps
akatiiko	Newly found excitement
obutiiko	Newly found excitements
akatimba	Net, wire mesh
obutimba	Net, wire meshes
akatongo	A thicket, small forest
obutongo	Thicket, small forests
akatoonyezi	A dot, full stop
obutoonyezi	Dot, full stops
akatunda	Small passion fruit
obutunda	Small passion fruits
akatunguru	An onion
akatuzi	Small mushroom
akamayiro	Uncalled for familiarity
obumanyiro	Something for emergency
amaani	Strength,authority, violence, force
amabeho	Fresh air
amabingo	Reeds, elephant grass
nyamunura	Savouries, delicacies
amacu	Asthma, bronchitis
amacunda	Churned milk
amacwacwa	Cunning, craft, wisdom
amacwanta	Saliva, spittle
amadaara/amatembero	Ladders, steps
amaduli	Hemp seed
amaazi	Faeces, excrement
amagana	Hundred(100), wealth
obwomezi	Health, strength, life
amagaruka	Return journey
amagenda	Going, an outward journey
amaguli	Large granaries
amahunge	Northwest wind
amahurru	Small royal drums
amairu	Intense desire
amaiso	Eyes, face
amajabali	Frayed, jagged edges
isoke/ ekyoya	Hair
kutimba	Decoration, adornment, exaggerations
amajooba	Red stitching, embroidery
amaka	Homes, homestead
amakamo	Curdled milk, junket
amakebe	Fat cheeks
amakerre	Wild strawbberries
amakooti	Round shoulders
amakuura	In footmall
amakuru	News, meaning, sense, interpretation
amakutu	Short cut
amakuuma	Round shoulders
amalebe	Water lilies
amaligisa	Over doing, exaggeration
amaryo	Cunning, craft
amambukiro	Ford, landing site
amanambo	Old mines
amanda	Hot charcoal, coals, charcoal
amanogo	Tunnels made by termites
amanono	Claws of an animal
obufuki	Damp, cold
amanzamba	Cartridge bolt
ebyenda	Bowels, small intenstines
amaraka	Voices, throat, larynx
amarali	Squint, cross-eyes
amaranga	Type of lilies
amarunga	Scarlet seeds
amasamba	Estates, plantations
amakamba	Latex of rubber tree
amasanga	Ivory, tusks
amasanyu	Leafy twigs, foliage
amasirimuko	Descent, slope,south
amasonsolya	Top of a tree
amasu	Loneliness, solitude
amasumi	Fresh milk
amatandiiko	Harness, saddle
amatangatangano	Cross-roads, junction
amazi	Dung, feaces,stool
arukwiragura	Black, black person
abazini	Chorus, choir
kirungi	Bleached calico (best quality)
bachwezi	Demi-god, soldier
bagaya	They despise
bahuma	Pastroral cow-men
bakisaagya	Beyond expectation
bankizaki	Large purple orchid
Barozi	A governor
bbamu	Intensive with
banyamalindwa	Guardians of others' flocks
bbani/oruhu	Buffalo hide
bbasitooro	Pistol, revolver
bbeeru	Flag. Banner, sail
bbomba	Bicycle pump
empanga	Dig deep
bbwarruza	Crunch, snap
begebege	Food, portion out
bembeka	Walk on heels
bibugo	Grave clothes
bicoboyo	Young beans
bicucuke	Dust. Rubbish
bicwereriirwe	Invited thing
bifu	Dead goats;rotten seeds
bigene	Entertaining conversation
bigesera	Hair plaited style
bigesero	Stubble, straw
bigondonka	Happenings, occurrences
biguuna	Ring conn
bihaarro	(used only inpl.fonn)
bihana	Dyspepsia pains
bibaniirro	Warning, caution
bihunda	Rubbish, refuse
bihwa	Whispered words
bire	Bad, ugly
biihirwa	Be vexed, annoyed, troubled
bijaga	Severe chronic syphilis
bijwajwa	Saliva, dribble
bijwenge	Long thick hair; fringe
bika	Announce the death
bikaiga	Young beans
bikambi	Dregs,refuse, rubbish
bikaogaara	Old leaves of herbs
bikaoja	Dregs of beer
bikanka	Make threats
bikeerranwa	Waning moon
biko	Leaves of omuko tree
bikoora	Leaves, runners, dry tobaco
bikuti	Middle husk of millet
Bikwebe	A response
brmira	Mucus of the nose
bimira	Mucus of tbe nose
binkuti	Force a laugh
binkwabwa	Hair in the armpits
binyansi	Weeds; worms
binyoobwa	Ground outs
binzaah	Curry powder
birerya	Husks of simsim
birezi	Secretion from eyes
biri	Root, two
biriibwa	Eatables, food
birikiirra	Accuse, tell tales about
biro	Days; periods
oturo	Sleepiness in the eyes
bisa	Labour pains
mabingo	Young reed
bisajwa	Fat of animals
bisaka	Herbal medicine
bisanku	Dry cow dung
bisengere	Ironstone, dross, slag
bisi	Raw, uncooked, unripe, fresh
bisonde	Syphilis, yaws
bisokoro	Leaves of young beans
bisoodo	Fowls' dung, birds' droppings
bisuba	Lies, deceit
Bisuma	The Great Bear, Constellation
bisunga	Husks, shavings, refuse
bisuni	Variola, chicken pox
bitaigi	Maizebefore it is fully-grown
bitege	Bandy legs
bitengo	Ragged clothes or skins
bitontoorro	Birds' dropping
biyaga	Addled infertile eggs
biyogoma	Flop down
boba	Ja kcal, fox
bomwiboolezo	Market toll collectors
bona	Experience (trouble, etc.)
bondeerra	Forge, to dissolv
boyesa	Scent, perfume
bubaizi	Carpentry, joinery
bubambaazi	Mad behavior
bubbaani	Species of resin, incense
bubi	Evil, harm;excrement
bubitihi	Lying, deceitfulness
buboijana	Loneliness, friendlessness, solitude
bubu	Large edible mushroom
bubuura	Loneliness solitude
buculeezi	Humility,meekness, docil ity, gentleness
bucwekaih	Loss of children, bereavement
budongo	Mud, mortar,clay for building
budoolidooli	Little, tinny
buduuzi	Scorn, derision
bufuodaano	Suffocation, stifling,asphyx
bugana	At liberty
buga.njaine	Friendship, affection
buganyizi	Pity, mercy
bugeregere	Sores between the toes
bugizi	Ability, power
bugobya	Deceit, fraud,hypocrisy
bugoga	Nature,disposition. Way etc
bugoigo	Sisal, hemp
bugoorra	African eggplant, Solanum Macrocarpan
kusetura	Feed (cattle) early
bugumangani	Stiffness, fimmess, hardness, rigidness
bugumba	Barrenness, sterility
bubudamo	Reliance,security, strength, refuge
bugurusi	Old age
buguuda	Wealth, riches
bugweterano	Inheritance, succession
busa	For nothing
buhamizo	Stronghold,support, influence
bubaodiike	Written matter, correspondence
buhanga	Distant country
bubangaazi	Longevity, durability
buhango	Weight, size, bulk
buhemu	Shame, disgrace
buhere	Scabies. The itch
buhoogozi	Extortion,rapine, plunder, fraud
buhoole	Insolence,self-wi ll, naughtiness, profligacy
buhulizi	Order,discipline, obedience
buhumbe	Multitude, crowd; delicacy
buhu nga	Flour
buhuuhirizi	Fine rain,drizzle
bubwite	Senility, senile, decay
buhya	Pitfall for animals
bujonjo	Secretion of the eyes
bujulizi	Evidence, testimony
bujune	Sorrow, trouble, misery, melancholy
bujwahi	Weariness, fatigue
bukanga	At a high price
bukazi	Womanhood,female genitals
buke	Littleness, fewness
bukene	Die uncared for
bukungani	Discord, strife
bukungu	Minor chieftainship
bukorungutaniza	Cunnningness, craftiness
bukwenda	Deputed authority, ambassadorship, ministry,commission
bukyabukya	Daily, always
bulemi	Rule, control,government, force
bulemu	War, battle, struggle, conflict
bulengerezi	Careful measurement (of food)
buliba	Rat trap
buliro	Source of foodsupply, pasture
buliisa	Work of ashepherd; pastorate
buryo	Justice, reason
bumanyi	Knowledge,understand recognition
bumburu	Species of beer banana
byomu	Oneness, unity
bunkohoob	Inedible termites
bunkuli	Bolt food, gulp
buntamantama	Mumble, mutter, murmur
buotu	Being, humanity
bunuzi	Flavor, taste
bunyaata	Eating without a relish
bunyagi	Plunder, violence, rapine
bunyamarumbu	Stiffness, aching
bunyamibwa	Good looks
bunyigi	Meanness,stinginess, miserliness
bunywani	Friendship, blood brother-hood
bunyuunyambuzi	Plant like clover
buraara	Plant withhairy stinging leaves
burabo	Path, passage,way
buraira	Length, height
bugumya	Fixed, firmly
burangara	Stir up trouble
buro	Small millet
burofu	Filth., dirtiness,slovenness
bu rogo	Witchcraft
buronde	Forced labour
burubatiro	Tread of foot, sole
burugo	Place of origin
buruguta	Roar, sound
burumi	Ache, pain
burungi	Beauty, goodness
bururumi	Fierceness,ferocity, harshness
buruutura	Rip, tear
burwa	Ashes of burnt cow-dung
burwaire	Illness, sickness, disease
busumiikiranizo	Fastening. Joint
busuuhuuki	Exile, emigration
busuuti	Arab robe
buswahirizi	Provocation, taunting, booing
buta	Be feeble
butaaho	Residence, dwelling place
butagali	Weakness,thinness of the legs
kukaba	Collapse, fall
butale	Iron ore
butamilzi	Drunkenness, intoxication
butandikiro	Starting point
butandwa	Unforeseen peril, accident
butanwa	Accidental occurrence
butende	Initiation ceremony of diviner
butentebeke	Impossibility, difficulty
butere	Fat tai
butigi	Forwardness, perversity
butiime	Minced meat
butiini	Fear, cowardice
butooganiro	Excuse, defence
botumwa	Conunission,apostleship, ministry
buturukaizooba	The East
butuzi	Button mushrooms
butweke	Pregnancy of unmarried woman
buura	Give warning
buurru	Cloud of dust
buuta	Very feeble person; idiot
buyambi	Help, aid,assistance
buyanja	Wavelets, ripples
buyondo	Twisted fringe
buyungiro	Joint, splice
buzaale	Clanship, relationship, kinship
buzaarwa	Parentage, birthplace
buzigu	Hostility,enemity; smallpox
bwahuzi	Storing up,stewardship
bwakabiri	Second time
bwakaiso	Witness,testimony, evidence
bwakyo	Tinny flowers
bwanda	Yellow stonecrop
bwati	Fissures of childbirth
bwecumi	Neatness,smartness, cleanliness, adornment
bweganyirizi	Slackness, laziness
bwegendereza	Carefulness, circumspection, thrift
bwebinduurro	Room to tum, freedom
bwekambi	Deligeocc, zeal, earnestness, zest
