Runyoro,English
he/she bid farewels,Araga2.
I have bid fareweled,Ndaga2.ire
bid farewel!,Raga2.
I don't bid farewel,Tindaga2.
to give a present,Okurabira
I give a present,Ndabira
he/she give a presents,Arabira
I have give a presented,Ndabizire
give a present!,Rabira
I don't give a present,Tindabira
See: OBUTURUTURU,Oruturuturu
See: OBUTURUTURUs,Enturuturu
skin rash,Orukuuruuru
skin rashes,Enkuuruuru
illuminations: things that glitter,Omwenge
illuminations: things that glitters,Abenge
See: ABAMBARI,Omwambari
See: ABAMBARIs,Abambari
See: AMAZIGA,Omuziga
See: AMAZIGAs,Abaziga
See: OMUTONEZI,Omutonezi
See: OMUTONEZIs,Abatonezi
See: EKISEREBEGANYI,Omuserebenganyi
See: EKISEREBEGANYIs,Abaserebenganyi
See:ensambani,Omusambani
See:ensambanis,Abasambani
wrought,Omuramuuro
wroughts,Abaramuuro
column,Omugogo
columns,Abagogo
See: KATARA,Omuceeri
See: KATARAs,Abaceeri
silence: being very quite,Omuceceko
silence: being very quites,Abaceceko
See: KABOHE 2,Omubyamo
See: KABOHE 2s,Ababyamo
"in, inside",Omunda
"in, insides",Abanda
cock-crow,Omunkoko
cock-crows,Abankoko
tru native of Tooro,Omutooro kaswa
tru native of Tooros,Abatooro kaswa
to dry,Omya
the whole of something,Ona
"to increase, add, continue",Oogera
"to spin, twist thread",Ongosa
"only, self, selves",Onka
to suckle,Onkya
"vry self, selves",Onyini
See: okWEKUZA,Okwekuriiriza
I see: okwekuza,Nekuriiriza
he/she see: okwekuzas,Aekuriiriza
I have see: okwekuzaed,Nekuriirizire
see: okwekuza!,Ekuriiriza
I don't see: okwekuza,Tinekuriiriza
See: okUROOBA,Okwecenenkuriza
I see: okurooba,Necenenkuriza
he/she see: okuroobas,Aecenenkuriza
I have see: okuroobaed,Necenenkurizire
see: okurooba!,Ecenenkuriza
I don't see: okurooba,Tinecenenkuriza
See: NYABIHeke,Okwa kana
to suffer from ringworms,Okuzomba
I suffer from ringworms,Nzomba
he/she suffer from ringwormses,Azomba
I have suffer from ringwormsed,Nzombire
suffer from ringworms!,Zomba
I don't suffer from ringworms,Tinzomba
See: okUNYUNGURURA,Okuyungurura
I see: okunyungurura,Nyungurura
he/she see: okunyungururas,Ayungurura
I have see: okunyungururaed,Nyunguruzire
see: okunyungurura!,Yungurura
I don't see: okunyungurura,Tinyungurura
See: okUJENGA2,Okuyenga
I see: okujenga2,Nyenga
he/she see: okujenga2s,Ayenga
I have see: okujenga2ed,Nyengire
see: okujenga2!,Yenga
I don't see: okujenga2,Tinyenga
See: okUTUMBIIKA,Okutungeza
I see: okutumbiika,Ntungeza
he/she see: okutumbiikas,Atungeza
I have see: okutumbiikaed,Ntungezire
see: okutumbiika!,Tungeza
I don't see: okutumbiika,Tintungeza
See: okURAARIRIZA,Okutooza
I see: okuraaririza,Ntooza
he/she see: okuraaririzas,Atooza
I have see: okuraaririzaed,Ntoozire
see: okuraaririza!,Tooza
I don't see: okuraaririza,Tintooza
burning heavily,Okutootera
I burning heavily,Ntootera
he/she burning heavilies,Atootera
I have burning heavilied,Ntootezire
burning heavily!,Tootera
I don't burning heavily,Tintootera
See: okURAARIRIZA,Okutoorereza
I see: okuraaririza,Ntoorereza
he/she see: okuraaririzas,Atoorereza
I have see: okuraaririzaed,Ntoorerezire
see: okuraaririza!,Toorereza
I don't see: okuraaririza,Tintoorereza
See: okUHEMBEKA,Okutangiriza
I see: okuhembeka,Ntangiriza
he/she see: okuhembekas,Atangiriza
I have see: okuhembekaed,Ntangirizire
see: okuhembeka!,Tangiriza
I don't see: okuhembeka,Tintangiriza
to be in search,Okutaara
I be in search,Ntaara
he/she be in searches,Ataara
I have be in searched,Ntaazire
be in search!,Taara
I don't be in search,Tintaara
See: okURAAKAARA,Okusaakaara
I see: okuraakaara,Nsaakaara
he/she see: okuraakaaras,Asaakaara
I have see: okuraakaaraed,Nsaakaazire
see: okuraakaara!,Saakaara
I don't see: okuraakaara,Tinsaakaara
a person with authority,Ow'obusoboorozi
on the ground,Owaishe-butaka
sleep,Oturo
to be obedient,Orobera
to soften,Orobya
muddy water,Orwondo
muddy waters,Enondo
a bad scaring eye,Orwiso
bad scaring eyes,Eniso
sturbornness,Orweju
sturbornnesses,Eneju
a long necked gourd,Orutuuha
long necked gourds,Entuuha
a wooden dish,Orutabago
wooden dishes,Entabago
half boiled milk,Orusongosongo
half boiled milks,Ensongosongo
a striped rat,Orurenga-myambi
striped rats,Endenga-myambi
See: EKIBUGA,Orurembo
a fertilised stigma,Orunyoga
fertilised stigmas,Ennyoga
conjuring stick,Orumanyo
conjuring sticks,Enmanyo
See: ORUGUUTO,Orukuuto
See:OMUKURAIJO,Orukuraijo
drizzle.See:ORUHUUNYIRIRA,Orukanga-booro
drizzle.See:ORUHUUNYIRIRAs,Enkanga-booro
drizzle. See: ORUHUUNYIRIRA,Orujurajura
drizzle. See: ORUHUUNYIRIRAs,Enjurajura
drizzle,Oruhuunyirira
drizzles,Enhuunyirira
a bad smell,Oruhurahure
bad smells,Enhurahure
certain swamp grass,Oruhunda.
certain swamp grasses,Enhunda.
food mould. See: ORUHUMBU,Oruhumbwe
food mould. See: ORUHUMBUs,Enhumbwe
pointed iron digging tool,Oruhoso
pointed iron digging tools,Enhoso
a plant species,Oruherere
plant specieses,Enherere
a bushy forest,Oruhenda
bushy forests,Enhenda
area around a homestead,Oruhembo
area around a homesteads,Enhembo
new moon,Oruhembe
new moons,Enhembe
[oruhaburizo]See: ORUHABYO,Oruhaburizo
[oruhaburizo]See: ORUHABYOs,Enhaburizo
See: ORUGEZI,Orugezigezi
See: ORUGOYE,Orugoyi
spiral wire bracelet,Orugaga.
spiral wire bracelets,Engaga.
dust,Orucuucu
dusts,Encuucu
high jumb,Orucurabembe
high jumbs,Encurabembe
mist. See: ORUHO,Orucu
mist. See: ORUHOs,Encu
insolence,Orubwa
insolences,Embwa
tethering-rope,Orububura
tethering-ropes,Embubura
a large milk pot,Orubindi
large milk pots,Embindi
timber used for roofing,Orubazi
timber used for roofings,Embazi
an ancient hero,Orubanda
ancient heros,Embanda
Fire flames,Orubabo
Fire flameses,Embabo
a bundle of firewood,Oruba
bundle of firewoods,Emba
the holy one,Orikwera
holly spirit,Omwoyo-orikwera
holly spirits,Aboyo-orikwera
a poor person,Omworo
poor persons,Aboro
a medicinal tree species,Omwonyo-gwa-muha
medicinal tree specieses,Abonyo-gwa-muha
being naked,Omwonore
being nakeds,Abonore
talent,Omwoga
talents,Aboga
funnel.s,Omwituzi
funnel.ses,Abituzi
a mwiru female person,Omwirukazi
mwiru female persons,Abirukazi
elephant task,Omwino
elephant tasks,Abino
See: okWINARA,Omwinaro
niece. See: OMWIHWA,Omwihwakati
niece. See: OMWIHWAs,Abihwakati
a rat's track,Omweyera
rat's tracks,Abeyera
See: OMWEMAMURO,Omweyayamuro
See: OMWESYAMURO,Omwesamuro
vocation. See: ORWETO,Omweto
vocation. See: ORWETOs,Abeto
an indepent minded person,Omweteyeki
indepent minded persons,Abeteyeki
See: OMWESHUNGI,Omwesungo
See: OMWEHURIRO,Omweryo
See: OMWEGANDE,Omweremwa
a medicinal plant,Omwenyi-musaija
medicinal plants,Abenyi-musaija
See: OMWEHURIRO,Omwemanyo
God parent. See: OMUZAIRE,Omwema
God parent. See: OMUZAIREs,Abema
unnecessary noise,Omweharanganyo
unnecessary noises,Abeharanganyo
See: OMWegeMURE,Omweyenge
a careful person,Omweyenderezi
careful persons,Abeyenderezi
a conceited person,Omwegirage
conceited persons,Abegirage
a lazy person,Omwegande
lazy persons,Abegande
millet or sorghum cake,Omwate
millet or sorghum cakes,Abate
end of an arrow,Omwatangabo
end of an arrows,Abatangabo
instead of,Omwanya
instead ofs,Abanya
period of time,Omwanya
period of times,Abanya
absent minded person,Omwanjuki
absent minded persons,Abanjuki
See: OMWANGANZIMA,Omwangaazimu
untideness,Omwanda
"Mr, master, husband chief",Omwami
"Mr, master, husband chiefs",Abami
new harvest,Omwaka
new harvests,Abaka
a short visit paid,Omuzirimuko
short visit paids,Abazirimuko
banana leaves',Omuzingoonya
banana leaves's,Abazingoonya
king: a traditional ruler,Omuzingangoma
king: a traditional rulers,Abazingangoma
a heap of dung,Omuzindi
heap of dungs,Abazindi
room:one roomed house,Omuzigo
room:one roomed houses,Abazigo
astate of confusion,Omuzambaaro
astate of confusions,Abazambaaro
a tree species,Omuyovu
tree specieses,Abayovu
saliva of the cow,Omuvumba
saliva of the cows,Abavumba
avery tall person,Omutyobero
avery tall persons,Abatyobero
a tree species,Omuturika
tree specieses,Abaturika
plant of passion fruits,Omutunda
plant of passion fruitses,Abatunda
a heap of millet,Omutunda
heap of millets,Abatunda
bean's soup. See: OMUNIINO,Omutoha
bean's soup. See: OMUNIINOs,Abatoha
a brick making tray,Omutiba
brick making trays,Abatiba
cattle disease,Omutara
cattle diseases,Abatara
The usefulness of something,Omutambo
usefulness of somethings,Abatambo
See:OMUHAKO,Omutakaatako
a coffee plant,Omutabungwa
coffee plants,Abatabungwa
spear: a long spear,Omutaari
spear: a long spears,Abataari
tall thorn-tree,Omusaza
tall thorn-trees,Abasaza
dancer: one who dances,Omusoomi
dancer: one who danceses,Abasoomi
a bunch of bananas,Omusisa
bunch of bananases,Abasisa
aplant species,Omusingasinga
aplant specieses,Abasingasinga
newly unbaked pot,Omusinga
newly unbaked pots,Abasinga
alluvial soils,Omusimbi
alluvial soilses,Abasimbi
untrustworthy person,Omusikuzi
untrustworthy persons,Abasikuzi
a grass specie,Omusunguru
grass species,Abasunguru
anus. See: OMWOYO,Omusumiko
anus. See: OMWOYOs,Abasumiko
young millet stalks,Omusooro
young millet stalkses,Abasooro
mistress: a female teacher,Omusomesa-kati
mistress: a female teachers,Abasomesa-kati
plant species,Omusobya
plant specieses,Abasobya
a person who outstays,Omusitamirizi
person who outstayses,Abasitamirizi
thump: a heavy blow,Omusenguro
thump: a heavy blows,Abasenguro
a tree species,Omuseese
tree specieses,Abaseese
See: OMUSA,Omuse
a grass species,Omusarakanda
grass specieses,Abasarakanda
a Kinyarwanda traditional dress,Omusanana
Kinyarwanda traditional dresses,Abasanana
See: EKISAMATO,Omusamato
plant: a tree species,Omusaabo
plant: a tree specieses,Abasaabo
a brand new car,Omuserebende
brand new cars,Abaserebende
alarm. See: OMURANGA,Omuruura
alarm. See: OMURANGAs,Abaruura
shin,Omurundi
shins,Abarundi
multiplication table,Omurundi
multiplication tables,Abarundi
the duck's excrets,Omuroba
duck's excretses,Abaroba
name of a comet,Omureetsa.
name of a comets,Abareetsa.
being curious,Omureebuuzo
being curiouses,Abareebuuzo
something done very quickly,Omuraso
something done very quicklies,Abaraso
a tree specie,Omurangara
tree species,Abarangara
passion fruits,Omurande
passion fruitses,Abarande
something very long,Omurambuure.
See:EMIRAMBI,Omurambi
See: EMIRABANAMU,Omurabanamu
See: MINZAANI,Omunzaani
See:OMUNYORORO,Omunyururu
earth warm,Omunyongororwa
earth warms,Abanyongororwa
See: OMUNYANA,Omunyoma
accacia tree,Omunyinya
accacia trees,Abanyinya
smashed food especially bananas,Omunyige
smashed food especially bananases,Abanyige
to walk slowly,Omunyigimbo
pins and needles,Omunyegezi
pins and needleses,Abanyegezi
premature bunch of matooke,Omunyara
premature bunch of matookes,Abanyara
See: OMUNYAMUKAGO,Omunyaruganda
See:OMUNYANZIGU,Omunyanziika
someone who likes revenging,Omunyanzigu
someone who likes revengings,Abanyanzigu
indigenous person. See: OMUTAKA,Omunyansi
indigenous person. See: OMUTAKAs,Abanyansi
premature bunch of matooke,Omunyangara
premature bunch of matookes,Abanyangara
See:OMUNYAMURURU,Omunyanda
See:OMUNYABWANGU,Omunyabwira
basket fibre,Omunya
basket fibres,Abanya
the person who dislikes,Omunugi
person who dislikeses,Abanugi
See:OMUNAFU,Omunoofooki
a certain grass specie,Omumbya
certain grass species,Abambya
[omukebezi]: See:OMUGOROZi,Omukebezi
[omukebezi]: See:OMUGOROZis,Abakebezi
[omukwodyo]: a tactiful person,Omukwodyo
[omukwodyo]: a tactiful persons,Abakwodyo
muddy sediments in beer,Omukunyu
muddy sediments in beers,Abakunyu
a grass specie,Omukungasebeya
grass species,Abakungasebeya
half cooked or ripe,Omukooto
half cooked or ripes,Abakooto
a prickly shrub,Omukongorani
prickly shrubs,Abakongorani
a tree specie,Omukobe
tree species,Abakobe
participant in the meeting,Omukiiki
participant in the meetings,Abakiiki
See:OMUJWIGA,Omukankaana
at home,Omuka
at homes,Abaka
a piece of stick,Omujuguto
piece of sticks,Abajuguto
"long-nosed, long-tailed rat",Omuhuuhe
"long-nosed, long-tailed rats",Abahuuhe
pure liquid,Omuhuuhe
pure liquids,Abahuuhe
milk with no froth,Omuhuhe
milk with no froths,Abahuhe
someone who offers sacrifices,Omuhongi
someone who offers sacrificeses,Abahongi
a medicinal tree specie,Omuhingura
medicinal tree species,Abahingura
a blade of spear,Omuhimba
blade of spears,Abahimba
one who blesses people,Omuhiire
one who blesses peoples,Abahiire
See: RWEBANDIRA,Omuheekera
a medical plant,Omuhe
medical plants,Abahe
a sharp long object,Omugeto
sharp long objects,Abageto
See: OMUGWEZI. Pl: abaguruzi,Omuguruzi
cowpea leaves,Omugobe
cowpea leaveses,Abagobe
Minister,Omugatwa
Ministers,Abagatwa
wild plant,Omugarura
wild plants,Abagarura
protected spring,Omugano
protected springs,Abagano
bundle e.g of firewood,Omuganda
bundle e.g of firewoods,Abaganda
a tree species,Omufa-igesa
tree specieses,Abafa-igesa
fatility loose of anything,Omucuku
fatility loose of anythings,Abacuku
sauce,Omucu n. Sauce.
sauces,Abacu n. Sauce.
pimple,Omububuuro
pimples,Ababubuuro
flesh alcohol,Omubire
flesh alcohols,Ababire
a medicinal plant specie,Omubimba-ifuro
medicinal plant species,Ababimba-ifuro
very young maize,Omubeya
very young maizes,Ababeya
flute,Omubanda
flutes,Ababanda
a new blandy car,Omubanda
new blandy cars,Ababanda
a decoration,Omubabo
decorations,Abababo
CELEBRATIONS,Okwotera
to soften something,Okworobya
I soften something,Norobya
he/she soften somethings,Aorobya
I have soften somethinged,Norobyire
soften something!,Orobya
I don't soften something,Tinorobya
to add on something,Okwongesereza
I add on something,Nongesereza
he/she add on somethings,Aongesereza
I have add on somethinged,Nongeserezire
add on something!,Ongesereza
I don't add on something,Tinongesereza
to be burnt completely,Okwongotoka
I be burnt completely,Nongotoka
he/she be burnt completelies,Aongotoka
I have be burnt completelied,Nongotokire
be burnt completely!,Ongotoka
I don't be burnt completely,Tinongotoka
to grow thin,Okwongoboka
I grow thin,Nongoboka
he/she grow thins,Aongoboka
I have grow thined,Nongobokire
grow thin!,Ongoboka
I don't grow thin,Tinongoboka
SLAVERY,Okwongoboka
to witness falsely,Okwomeka
I witness falsely,Nomeka
he/she witness falselies,Aomeka
I have witness falselied,Nomekire
witness falsely!,Omeka
I don't witness falsely,Tinomeka
OWNERSHIP,Okwomankana
to weld a metal,Okwokera
I weld a metal,Nokera
he/she weld a metals,Aokera
I have weld a metaled,Nokezire
weld a metal!,Okera
I don't weld a metal,Tinokera
to be upset,Okwohoka
I be upset,Nohoka
he/she be upsets,Aohoka
I have be upseted,Nohokire
be upset!,Ohoka
I don't be upset,Tinohoka
to pass through something,Okwoga
I pass through something,Noga
he/she pass through somethings,Aoga
I have pass through somethinged,Nogire
pass through something!,Oga
I don't pass through something,Tinoga
to abuse someone severely,Okwoboora
I abuse someone severely,Noboora
he/she abuse someone severelies,Aoboora
I have abuse someone severelied,Noboozire
abuse someone severely!,Oboora
I don't abuse someone severely,Tinoboora
that way,Okwo
to be killed,Okwitwa
I be killed,Nitwa
he/she be killeds,Aitwa
I have be killeded,Nitwire
be killed!,Itwa
I don't be killed,Tinitwa
meet,Okwitirana
to eat unsatisfactorily,Okwita-omwaku
I eat unsatisfactorily,Nita-omwaku
he/she eat unsatisfactorilies,Aita-omwaku
I have eat unsatisfactorilied,Nita-omwakuire
eat unsatisfactorily!,Ita-omwaku
I don't eat unsatisfactorily,Tinita-omwaku
SUPPORTERS,Okwirukirira
[okwirukanga]RUNNING,Okwirukanga
to run,Okwiruka
I run,Niruka
he/she runs,Airuka
I have runed,Nirukire
run!,Iruka
I don't run,Tiniruka
to extend further,Okwirirayo
I extend further,Nirirayo
he/she extend furthers,Airirayo
I have extend furthered,Nirirayoire
extend further!,Irirayo
I don't extend further,Tinirirayo
to make something dirty,Okwiraguza
I make something dirty,Niraguza
he/she make something dirties,Airaguza
I have make something dirtied,Niraguzire
make something dirty!,Iraguza
I don't make something dirty,Tiniraguza
OPTIONAL,Okwinuka
to tell ancient stories,Okwinikiza
I tell ancient stories,Ninikiza
he/she tell ancient storieses,Ainikiza
I have tell ancient storiesed,Ninikizire
tell ancient stories!,Inikiza
I don't tell ancient stories,Tininikiza
to stand upright,Okwinamuka
I stand upright,Ninamuka
he/she stand uprights,Ainamuka
I have stand uprighted,Ninamukire
stand upright!,Inamuka
I don't stand upright,Tininamuka
to retire from work,Okwinamuka
I retire from work,Ninamuka
he/she retire from works,Ainamuka
I have retire from worked,Ninamukire
retire from work!,Inamuka
I don't retire from work,Tininamuka
to do baby sitting,Okwikaza
I do baby sitting,Nikaza
he/she do baby sittings,Aikaza
I have do baby sittinged,Nikazire
do baby sitting!,Ikaza
I don't do baby sitting,Tinikaza
to wrestle down someone,Okwikarira
I wrestle down someone,Nikarira
he/she wrestle down someones,Aikarira
I have wrestle down someoned,Nikarizire
wrestle down someone!,Ikarira
I don't wrestle down someone,Tinikarira
DETERMINATION,Okwikaara
to serve someone food,Okwihurira
I serve someone food,Nihurira
he/she serve someone foods,Aihurira
I have serve someone fooded,Nihurizire
serve someone food!,Ihurira
I don't serve someone food,Tinihurira
to serve food,Okwihura
I serve food,Nihura
he/she serve foods,Aihura
I have serve fooded,Nihuzire
serve food!,Ihura
I don't serve food,Tinihura
to pay a debt,Okwihura
I pay a debt,Nihura
he/she pay a debts,Aihura
I have pay a debted,Nihuzire
pay a debt!,Ihura
I don't pay a debt,Tinihura
See: okWIGIRA. Learning,Okwigirira
I see: okwigira. learning,Nigirira
he/she see: okwigira. learnings,Aigirira
I have see: okwigira. learninged,Nigirizire
see: okwigira. learning!,Igirira
I don't see: okwigira. learning,Tinigirira
"badness, bad behaviour, ill-motive",Obubi
